product_id,batch_number,manufacturer_id,manufacturer_name,material_type,material_category,weight_kg,carbon_footprint,recyclable_percentage,gst_hsn_code,manufacturing_date,expiry_date,qr_code_hash,gps_lat,gps_lon,source
GLAM003202602261731013872,BATCH-202602-326,M003,Dixit E-Waste,Glass,glass,44.26,35.41,0.8,3995593,1769951074.456294,,0a254f7bfee5f772,28.527402696655848,77.11252975965819,manufacturing
STEM007202602261731019142,BATCH-202602-078,M007,Apple India,Steel,metal,48.72,87.69,0.88,3978319,1769951181.980476,,9af0b8fdb0bf883c,12.929071111811929,77.50410627222257,manufacturing
ALUM008202602261731013643,BATCH-202602-800,M008,Samsung India,Aluminum,metal,40.59,324.69,0.95,3981205,1769951424.329753,,169fe028d8b7e02a,28.547153152220236,77.36375573960746,manufacturing
HDPM004202602261731017213,BATCH-202602-132,M004,Kumar Paper Mills,HDPE Plastic,plastic,6.99,16.08,0.9,3974229,1769951906.106793,,6c43c693813a5c62,13.067434203451121,80.2718841019223,manufacturing
COPM004202602261731014646,BATCH-202602-448,M004,Kumar Paper Mills,Copper,metal,28.69,100.4,0.92,3930583,1769952539.139183,,8877b3cbbb6dd593,13.106446022365509,80.31887096373379,manufacturing
HDPM004202602261731013814,BATCH-202602-438,M004,Kumar Paper Mills,HDPE Plastic,plastic,11.86,27.28,0.9,3955880,1769952644.974253,,cd62b75a3c1f20e9,13.166630971161437,80.27965371340058,manufacturing
COPM003202602261731012808,BATCH-202602-279,M003,Dixit E-Waste,Copper,metal,31.08,108.77,0.92,3999737,1769952901.888468,,4b124b974abfe7ce,28.612299202805445,77.17312874463111,manufacturing
COPM006202602261731012789,BATCH-202602-857,M006,Amul Dairy,Copper,metal,6.12,21.42,0.92,3913755,1769953014.652192,,5eab53e0f3e02a9c,22.492001727682005,72.90473615930614,manufacturing
HDPM005202602261731013526,BATCH-202602-393,M005,GreenGlass India,HDPE Plastic,plastic,2.02,4.64,0.9,3923675,1769953169.687662,,e92070eb0362e73e,13.02660024307844,77.62887094851395,manufacturing
STEM004202602261731017471,BATCH-202602-696,M004,Kumar Paper Mills,Steel,metal,34.44,62.0,0.88,3918398,1769953219.691623,,95a37cd7070a1dc3,13.136304663915741,80.28942941487031,manufacturing
ORGM004202602261731013064,BATCH-202602-432,M004,Kumar Paper Mills,Organic Waste,organic,13.19,2.64,0.95,3971842,1769953462.646616,1799934262.646616,57abf2f5eb46d674,13.07162486272145,80.21933049557458,manufacturing
GLAM002202602261731017903,BATCH-202602-410,M002,Relacy Plastics,Glass,glass,43.28,34.62,0.8,3992571,1769953782.114855,,bd15bf9718ef5f30,19.022569334756795,72.85589483405562,manufacturing
LITM007202602261731017632,BATCH-202602-413,M007,Apple India,Lithium Battery,e_waste,38.49,962.17,0.6,3992568,1769954097.753882,,214680577f229ad6,12.916230800173382,77.55413286661836,manufacturing
PETM003202602261731014563,BATCH-202602-899,M003,Dixit E-Waste,PET Plastic,plastic,23.29,58.22,0.85,3941415,1769954156.385476,,d7cb6fb9b8179024,28.681361664499182,77.23746347830095,manufacturing
COPM008202602261731017569,BATCH-202602-666,M008,Samsung India,Copper,metal,39.64,138.73,0.92,3914312,1769954347.317853,,32ace2f36b534598,28.479405256531958,77.33160009934319,manufacturing
STEM001202602261731013798,BATCH-202602-485,M001,Tata Steel,Steel,metal,48.86,87.96,0.88,3924415,1769954448.86579,,8ce38b7d71870bf1,22.861575314613383,86.19708889058992,manufacturing
ALUM002202602261731011379,BATCH-202602-106,M002,Relacy Plastics,Aluminum,metal,29.18,233.42,0.95,3924570,1769954682.846363,,8df88309cbfd0c19,19.16143980508431,72.80223686461908,manufacturing
STEM008202602261731013958,BATCH-202602-144,M008,Samsung India,Steel,metal,18.75,33.74,0.88,3937361,1769954747.38579,,419892b50d2f0021,28.56240753489608,77.37660532237508,manufacturing
HDPM003202602261731015775,BATCH-202602-809,M003,Dixit E-Waste,HDPE Plastic,plastic,10.68,24.57,0.9,3991950,1769954932.348006,,2c430fe449046be4,28.5813744131909,77.286454652857,manufacturing
HDPM002202602261731016921,BATCH-202602-723,M002,Relacy Plastics,HDPE Plastic,plastic,32.3,74.29,0.9,3954803,1769954977.367401,,486a984330a5fb96,19.11294499228737,72.94939767205409,manufacturing
ALUM008202602261731011130,BATCH-202602-230,M008,Samsung India,Aluminum,metal,38.39,307.15,0.95,3981985,1769955306.900427,,f3c61872cbd89966,28.578504920847134,77.32438344536742,manufacturing
E-WM007202602261731017709,BATCH-202602-626,M007,Apple India,E-Waste PCB,e_waste,25.37,380.52,0.7,3961385,1769955582.198113,,9b8eb4f3627abc3d,12.936389554181263,77.60493281269493,manufacturing
GLAM006202602261731013587,BATCH-202602-450,M006,Amul Dairy,Glass,glass,24.56,19.64,0.8,3958971,1769955845.860544,,5f07be3dd74f80f0,22.640659729454974,72.99127856163484,manufacturing
E-WM007202602261731014523,BATCH-202602-340,M007,Apple India,E-Waste PCB,e_waste,41.09,616.4,0.7,3938229,1769956140.558641,,af18327d25d3ca60,13.00310159676396,77.57336864000175,manufacturing
COPM004202602261731011640,BATCH-202602-285,M004,Kumar Paper Mills,Copper,metal,47.13,164.96,0.92,3927376,1769956153.295098,,62137fb27dc4ac35,13.157376568494174,80.18100399448039,manufacturing
HDPM004202602261731016278,BATCH-202602-143,M004,Kumar Paper Mills,HDPE Plastic,plastic,46.12,106.08,0.9,3977496,1769956657.76558,,a58efb9fc4c05bc9,13.027971964439885,80.22660682777801,manufacturing
STEM005202602261731018185,BATCH-202602-228,M005,GreenGlass India,Steel,metal,4.43,7.97,0.88,3974380,1769956866.73295,,de47e3f6546b79f8,12.974642658351515,77.58347511099754,manufacturing
E-WM003202602261731013384,BATCH-202602-033,M003,Dixit E-Waste,E-Waste PCB,e_waste,16.35,245.24,0.7,3986892,1769956874.373327,,3cc03608b9e312f0,28.58995696478844,77.29629193331083,manufacturing
PAPM008202602261731019372,BATCH-202602-602,M008,Samsung India,Paper/Cardboard,paper,12.01,6.0,0.75,3911338,1769957325.567283,1773413325.567283,fc53d16719825a45,28.558769734917494,77.4703558852733,manufacturing
STEM007202602261731016436,BATCH-202602-418,M007,Apple India,Steel,metal,35.44,63.8,0.88,3981682,1769957361.75161,,821a8804f22770e2,13.043562472173765,77.5044473957578,manufacturing
GLAM004202602261731012005,BATCH-202602-581,M004,Kumar Paper Mills,Glass,glass,41.89,33.51,0.8,3922831,1769957447.86949,,7f9d2c25fabc31fa,13.169104337336623,80.23783011895158,manufacturing
HDPM004202602261731014492,BATCH-202602-338,M004,Kumar Paper Mills,HDPE Plastic,plastic,40.96,94.2,0.9,3959165,1769957992.370037,,eea1e5f9046741c4,13.105952154636155,80.25530425846196,manufacturing
PETM004202602261731016258,BATCH-202602-528,M004,Kumar Paper Mills,PET Plastic,plastic,26.75,66.88,0.85,3971482,1769958290.809336,,6cfd4df85d6c5485,13.029128560071323,80.23658480747208,manufacturing
ALUM005202602261731015087,BATCH-202602-291,M005,GreenGlass India,Aluminum,metal,6.39,51.11,0.95,3916177,1769958316.576466,,e1d5647a81d65d03,13.013597298952146,77.51108023414623,manufacturing
ORGM006202602261731014012,BATCH-202602-283,M006,Amul Dairy,Organic Waste,organic,23.61,4.72,0.95,3921177,1769958521.964465,1791040121.964465,004f8b5e57fa416a,22.572467379692466,72.91349646990457,manufacturing
COPM007202602261731019864,BATCH-202602-607,M007,Apple India,Copper,metal,10.53,36.85,0.92,3929205,1769958538.138325,,8ce9838d494bb495,13.017731615663234,77.55059710669865,manufacturing
GLAM007202602261731014719,BATCH-202602-899,M007,Apple India,Glass,glass,13.31,10.64,0.8,3913342,1769958638.68746,,f4c4e07f00a0511a,12.959785254938497,77.65754831834644,manufacturing
STEM007202602261731019350,BATCH-202602-275,M007,Apple India,Steel,metal,7.66,13.79,0.88,3957634,1769958886.80036,,aaa2d2413f75022b,12.922562236061555,77.51436691971989,manufacturing
PETM006202602261731019630,BATCH-202602-736,M006,Amul Dairy,PET Plastic,plastic,3.86,9.64,0.85,3931818,1769958905.339851,,ca0d6d82006b7b5d,22.511034092264854,72.8752114723617,manufacturing
GLAM004202602261731011418,BATCH-202602-521,M004,Kumar Paper Mills,Glass,glass,0.63,0.5,0.8,3978323,1769958923.145972,,67de2104f87d95e3,13.060280840265555,80.20204443931075,manufacturing
GLAM002202602261731017988,BATCH-202602-130,M002,Relacy Plastics,Glass,glass,48.26,38.6,0.8,3922332,1769959374.667172,,0c64fbf605c996cb,19.17101757689928,72.94371559089294,manufacturing
ORGM004202602261731019735,BATCH-202602-597,M004,Kumar Paper Mills,Organic Waste,organic,44.18,8.84,0.95,3944202,1769959679.77785,1783524479.77785,41dd57371b8b838e,13.01423866544904,80.3641676349282,manufacturing
HDPM008202602261731016916,BATCH-202602-198,M008,Samsung India,HDPE Plastic,plastic,36.86,84.78,0.9,3936172,1769959964.270219,,0981adbe6a373666,28.63070374185979,77.38019414069375,manufacturing
ORGM008202602261731012785,BATCH-202602-830,M008,Samsung India,Organic Waste,organic,16.96,3.39,0.95,3990185,1769960010.224956,1776699210.224956,89119188231dcca5,28.547677084638558,77.3325363637579,manufacturing
PETM002202602261731013444,BATCH-202602-950,M002,Relacy Plastics,PET Plastic,plastic,8.79,21.98,0.85,3985867,1769960122.846604,,e02bd3ea34e6ba63,19.045649509584916,72.78250598970126,manufacturing
HDPM001202602261731014921,BATCH-202602-634,M001,Tata Steel,HDPE Plastic,plastic,10.98,25.25,0.9,3938601,1769960213.935611,,429abf92e2f450ff,22.82543906454923,86.11985052475289,manufacturing
STEM001202602261731011879,BATCH-202602-968,M001,Tata Steel,Steel,metal,16.04,28.87,0.88,3986874,1769960477.85706,,2581a4bb9e7e5592,22.810010571155228,86.15966359096996,manufacturing
COPM002202602261731017171,BATCH-202602-131,M002,Relacy Plastics,Copper,metal,16.76,58.66,0.92,3995819,1769960827.023637,,1a06f899f86c9488,19.141791794578893,72.9254549344259,manufacturing
HDPM002202602261731017777,BATCH-202602-509,M002,Relacy Plastics,HDPE Plastic,plastic,7.31,16.82,0.9,3929325,1769960870.13763,,d6ca67e7561f03dd,19.169734820965914,72.85298145134429,manufacturing
GLAM001202602261731014947,BATCH-202602-550,M001,Tata Steel,Glass,glass,6.6,5.28,0.8,3968614,1769961016.251394,,5470d826c5e61079,22.807098466761516,86.15399135489781,manufacturing
GLAM001202602261731013080,BATCH-202602-633,M001,Tata Steel,Glass,glass,26.48,21.18,0.8,3987791,1769961086.650017,,18b51521eac89c98,22.88003481996529,86.14742873694387,manufacturing
LITM005202602261731013028,BATCH-202602-979,M005,GreenGlass India,Lithium Battery,e_waste,4.72,117.88,0.6,3989654,1769961337.385893,,10a5289ee895cd5f,12.98697111663463,77.50517487719847,manufacturing
PETM001202602261731016824,BATCH-202602-811,M001,Tata Steel,PET Plastic,plastic,35.22,88.04,0.85,3923228,1769962139.694073,,e08ce96cb9aaf13f,22.802168576384595,86.16624791180742,manufacturing
LITM001202602261731019929,BATCH-202602-593,M001,Tata Steel,Lithium Battery,e_waste,35.71,892.86,0.6,3958793,1769962322.010628,,e8637411aba46824,22.787033715912727,86.26481390061447,manufacturing
STEM004202602261731011925,BATCH-202602-054,M004,Kumar Paper Mills,Steel,metal,28.11,50.59,0.88,3992963,1769962363.008672,,eccb52df44633a40,13.12215755396116,80.26643864645123,manufacturing
GLAM007202602261731019098,BATCH-202602-223,M007,Apple India,Glass,glass,3.54,2.83,0.8,3927694,1769962643.448232,,fe7254c6c2c7ffde,13.052251200942678,77.62182656400478,manufacturing
ORGM001202602261731018971,BATCH-202602-134,M001,Tata Steel,Organic Waste,organic,11.86,2.37,0.95,3953933,1769962867.176084,1777566067.176084,1d32632a1d71cdd2,22.845633510806156,86.2221366100112,manufacturing
LITM007202602261731012384,BATCH-202602-849,M007,Apple India,Lithium Battery,e_waste,39.62,990.58,0.6,3938387,1769962900.674206,,05d003b431c7a366,12.894293843451964,77.60570411867324,manufacturing
LITM006202602261731011637,BATCH-202602-956,M006,Amul Dairy,Lithium Battery,e_waste,16.49,412.3,0.6,3960988,1769963296.970551,,d3a1f3199624a87c,22.5826499801529,73.00196924430895,manufacturing
PETM002202602261731017476,BATCH-202602-469,M002,Relacy Plastics,PET Plastic,plastic,46.89,117.23,0.85,3992254,1769963423.305627,,305b1c0310a2690d,19.17166741798638,72.83563938182238,manufacturing
ALUM002202602261731016899,BATCH-202602-641,M002,Relacy Plastics,Aluminum,metal,44.6,356.78,0.95,3911375,1769963472.424855,,5df9610bb4e07fe5,19.068948001949668,72.86567763303076,manufacturing
E-WM007202602261731017473,BATCH-202602-465,M007,Apple India,E-Waste PCB,e_waste,41.29,619.37,0.7,3931666,1769963730.915519,,15d3cc250da8a611,13.000504255187098,77.56577954340165,manufacturing
E-WM001202602261731015544,BATCH-202602-725,M001,Tata Steel,E-Waste PCB,e_waste,43.36,650.47,0.7,3913685,1769963773.461932,,b44b0cd88d3867d6,22.830621842354773,86.25721902812033,manufacturing
PETM001202602261731011952,BATCH-202602-596,M001,Tata Steel,PET Plastic,plastic,9.6,24.0,0.85,3992449,1769964031.11495,,a167fd4ff912ebce,22.79065738297023,86.17825657308433,manufacturing
STEM005202602261731014802,BATCH-202602-879,M005,GreenGlass India,Steel,metal,24.66,44.39,0.88,3934690,1769964077.942241,,a33a6c488b84f395,13.016234968937347,77.50694328487941,manufacturing
LITM003202602261731012437,BATCH-202602-858,M003,Dixit E-Waste,Lithium Battery,e_waste,21.73,543.31,0.6,3911738,1769965072.109211,,a5f5d995bf99205b,28.622903732484236,77.13313660587512,manufacturing
PAPM007202602261731015668,BATCH-202602-158,M007,Apple India,Paper/Cardboard,paper,47.74,23.87,0.75,3925405,1769965303.026031,1794243703.026031,cc0d3792e976af1a,13.031820084238587,77.64177785687201,manufacturing
E-WM004202602261731012207,BATCH-202602-989,M004,Kumar Paper Mills,E-Waste PCB,e_waste,18.83,282.44,0.7,3916391,1769965527.036711,,b48df9cdd4c5199d,13.002508720404125,80.25048712690723,manufacturing
E-WM006202602261731014673,BATCH-202602-954,M006,Amul Dairy,E-Waste PCB,e_waste,35.82,537.37,0.7,3973639,1769965845.296035,,911ac00db51395b1,22.590411916266717,72.93383555677529,manufacturing
COPM006202602261731014916,BATCH-202602-492,M006,Amul Dairy,Copper,metal,4.99,17.47,0.92,3995412,1769965881.561562,,4a46fd11e0e0e368,22.49686056671039,72.92075656734991,manufacturing
COPM004202602261731011273,BATCH-202602-838,M004,Kumar Paper Mills,Copper,metal,28.43,99.49,0.92,3970663,1769965912.823099,,f96647b83bf3877d,13.026273495050898,80.2629271002632,manufacturing
E-WM002202602261731012924,BATCH-202602-956,M002,Relacy Plastics,E-Waste PCB,e_waste,8.12,121.82,0.7,3947621,1769965966.766457,,ac53da5aa3d08f74,19.117082325985173,72.86079806858707,manufacturing
E-WM007202602261731015606,BATCH-202602-808,M007,Apple India,E-Waste PCB,e_waste,13.69,205.36,0.7,3960984,1769965977.945804,,68b6212c6b08496c,12.957976723267983,77.50206854431576,manufacturing
HDPM007202602261731014784,BATCH-202602-283,M007,Apple India,HDPE Plastic,plastic,1.32,3.05,0.9,3966779,1769966204.801769,,9f7232c976f16410,13.002480964333257,77.50360775945498,manufacturing
HDPM002202602261731016133,BATCH-202602-416,M002,Relacy Plastics,HDPE Plastic,plastic,17.27,39.73,0.9,3987383,1769966266.250693,,1583315d7fe2839f,19.13173536321469,72.9121400733197,manufacturing
PETM002202602261731016620,BATCH-202602-169,M002,Relacy Plastics,PET Plastic,plastic,34.02,85.05,0.85,3941628,1769966285.992524,,145f112fc5feb5b0,19.010890646564828,72.80972714224308,manufacturing
GLAM004202602261731015429,BATCH-202602-500,M004,Kumar Paper Mills,Glass,glass,36.7,29.36,0.8,3949197,1769966516.605496,,795509a51b82e089,13.061401581856561,80.23645980167916,manufacturing
ALUM006202602261731018518,BATCH-202602-015,M006,Amul Dairy,Aluminum,metal,36.07,288.56,0.95,3953909,1769966673.241079,,5a9f402dbdd30444,22.523504851531655,72.96378022797894,manufacturing
ORGM002202602261731017453,BATCH-202602-661,M002,Relacy Plastics,Organic Waste,organic,10.29,2.06,0.95,3966976,1769966730.979318,1788629130.979318,12341a32a1ee4159,19.106991023207964,72.84735117056026,manufacturing
PAPM002202602261731015177,BATCH-202602-118,M002,Relacy Plastics,Paper/Cardboard,paper,25.14,12.57,0.75,3961704,1769966737.454645,1780939537.454645,d83f030090d36325,19.1253571270301,72.91595999219446,manufacturing
LITM007202602261731014951,BATCH-202602-372,M007,Apple India,Lithium Battery,e_waste,13.77,344.14,0.6,3910950,1769966796.324219,,ad474a2000de190b,13.027914961638736,77.53962979305021,manufacturing
PETM006202602261731017103,BATCH-202602-858,M006,Amul Dairy,PET Plastic,plastic,21.07,52.67,0.85,3910422,1769967203.54715,,52c9dbf890bb427d,22.636901369308653,72.84594505254935,manufacturing
E-WM002202602261731015951,BATCH-202602-047,M002,Relacy Plastics,E-Waste PCB,e_waste,6.28,94.13,0.7,3914411,1769967846.733658,,314c1aea4aeb0a9e,19.175185474951007,72.80092409614502,manufacturing
ALUM003202602261731011483,BATCH-202602-123,M003,Dixit E-Waste,Aluminum,metal,25.0,200.01,0.95,3952191,1769968053.160601,,27f13d8394d036b7,28.532732285621982,77.18971105714739,manufacturing
PAPM002202602261731016208,BATCH-202602-714,M002,Relacy Plastics,Paper/Cardboard,paper,43.72,21.86,0.75,3947380,1769969137.298035,1773770737.298035,2ba3381894c4ce53,19.13353959352854,72.86097817380737,manufacturing
COPM008202602261731018242,BATCH-202602-127,M008,Samsung India,Copper,metal,7.45,26.08,0.92,3982599,1769969145.120228,,6558540e01efe9e9,28.443418528263972,77.46280065108333,manufacturing
STEM008202602261731012408,BATCH-202602-841,M008,Samsung India,Steel,metal,43.11,77.59,0.88,3958345,1769969601.736948,,79b81bf9c5dff53d,28.552456634055588,77.40461996410183,manufacturing
COPM001202602261731013959,BATCH-202602-926,M001,Tata Steel,Copper,metal,12.0,41.99,0.92,3968891,1769969666.020516,,c5164e622d52a1da,22.834687747023978,86.11871464785496,manufacturing
STEM001202602261731017906,BATCH-202602-369,M001,Tata Steel,Steel,metal,31.88,57.39,0.88,3958712,1769969931.946775,,578348484742b0b3,22.77121098398468,86.29359287128823,manufacturing
E-WM006202602261731019261,BATCH-202602-797,M006,Amul Dairy,E-Waste PCB,e_waste,27.83,417.38,0.7,3999905,1769970814.241693,,c0fc0cd063fdc126,22.559718542194712,72.86696909988086,manufacturing
ALUM005202602261731014242,BATCH-202602-677,M005,GreenGlass India,Aluminum,metal,31.91,255.25,0.95,3994704,1769971027.782556,,87cd964dfad174fc,13.021858868240212,77.59329865870444,manufacturing
STEM008202602261731012052,BATCH-202602-525,M008,Samsung India,Steel,metal,39.03,70.26,0.88,3978434,1769971144.911942,,a8db01ad021d390c,28.55399069323558,77.37190499252442,manufacturing
E-WM002202602261731014793,BATCH-202602-345,M002,Relacy Plastics,E-Waste PCB,e_waste,4.93,73.99,0.7,3973196,1769971296.129562,,36d1c2fd1caf49c1,19.16256732801244,72.78506457242639,manufacturing
PETM004202602261731018255,BATCH-202602-704,M004,Kumar Paper Mills,PET Plastic,plastic,5.34,13.36,0.85,3969576,1769971452.242506,,bd00d63e3617274f,13.174160310500756,80.1894838865521,manufacturing
HDPM008202602261731019893,BATCH-202602-853,M008,Samsung India,HDPE Plastic,plastic,15.37,35.34,0.9,3989522,1769971554.962237,,e856d71bb562b524,28.445677141725138,77.33443562772526,manufacturing
E-WM004202602261731017476,BATCH-202602-631,M004,Kumar Paper Mills,E-Waste PCB,e_waste,10.21,153.1,0.7,3977352,1769971568.624394,,cda09d0aeca1cd88,13.031163018345303,80.22395141813871,manufacturing
E-WM008202602261731016131,BATCH-202602-390,M008,Samsung India,E-Waste PCB,e_waste,20.55,308.29,0.7,3931155,1769972129.888365,,ce005af2647d8fe6,28.596167852120814,77.4203294391397,manufacturing
GLAM005202602261731018211,BATCH-202602-806,M005,GreenGlass India,Glass,glass,24.83,19.87,0.8,3995560,1769972388.688259,,dce97ba5bec5d037,13.021967092809959,77.57449971031578,manufacturing
